"plot","nbsp","sing.sp","FRic","qual.FRic","FEve","FDiv","FDis","RaoQ","CWM_DW_type_substrate","FDis_DW_type_substrate","CWM_POS","FDis_POS","CWM_HUM_dry_wet","FDis_HUM_dry_wet","CWM_LIFE","FDis_LIFE","CWM_ONTO","FDis_ONTO","CWM_DW_saproxylic","FDis_DW_saproxylic","CWM_DW_epixylic","FDis_DW_epixylic","CWM_DW_contains_mould","FDis_DW_contains_mould","CWM_DW_living_tree","FDis_DW_living_tree","CWM_DW_snag","FDis_DW_snag","CWM_DW_log","FDis_DW_log","CWM_SH_concavity","FDis_SH_concavity","CWM_SH_cavity","FDis_SH_cavity","CWM_SH_crack","FDis_SH_crack","CWM_POS_base","FDis_POS_base","CWM_POS_trunk","FDis_POS_trunk","CWM_POS_crown","FDis_POS_crown","CWM_SOIL_contact","FDis_SOIL_contact","CWM_HUM_dry","FDis_HUM_dry","CWM_HUM_wet","FDis_HUM_wet","CWM_LIFE_ephemeral","FDis_LIFE_ephemeral","CWM_LIFE_annual","FDis_LIFE_annual","CWM_LIFE_perenial","FDis_LIFE_perenial","CWM_ONTO_slow","FDis_ONTO_slow","CWM_ONTO_fairly_slow","FDis_ONTO_fairly_slow","CWM_ONTO_fairly_rapid","FDis_ONTO_fairly_rapid","CWM_ONTO_rapid","FDis_ONTO_rapid","CWM_natur_manag_mean","FDis_natur_manag_mean"
"BELGL1A7",8,8,0.460970830108538,0.937105313191411,0.508581891326241,0.729598614171135,1.49166526033729,2.68514909102325,2.24974505206209,0.545663316535287,1.73497617421776,0.54784741266218,1.4863557893082,0.551917302120404,3,2.22158478526601e-16,2.64136685000089,0.76757744217321,0.456515967672571,0.533778070079392,2.54348403232743,0.528531311130294,0.00916832033573462,0.0172872769947903,3,6.82747167594156e-16,2.10133103661458,0.679188505037364,1.82449319044521,0.953323910490505,0.44609278090227,0.736072871817135,0,1.2258085712528e-15,0,1.54419080839669e-15,2.38275362858772,0.765906296404108,1.93892939384134,0.471036467893867,1.15871909110417,0.488957770136581,0.996733820929894,0.516381047525074,1.75970857896732,0.738370409663257,1.53199268355523,0.549465947158764,0,7.62749628549106e-16,0,2.06258313240342e-15,3,2.14163243435524e-16,2.29649611198864,0.896708316270817,1.11775808270494,0.568872663866703,0.707708880901816,0.794706734096807,0.151792236310876,0.354942986175205,1.16151241874366,0.595445630210142
"BELGL1B5",7,7,0.324534987420204,0.937105313191411,0.550308585036018,0.79465017509235,1.64903436037258,2.98345054700481,2.14792987947533,0.337001167577326,1.66731473212908,0.279435795000393,1.50995629600906,0.556932234125627,2.98665001215666,0.0474251198558643,2.44146159274925,0.931874330936383,0.922685901098352,0.881113371992528,2.07731409890165,0.872452488886214,0.0222499797389024,0.0413994319013402,3,1.12966730493078e-15,2.49603343976821,0.492520751087628,2.21531297309087,0.693336586364168,0.365827878211708,0.601919464961164,0,2.07714789991844e-15,0,2.58318560891455e-15,2.82195287911866,0.287681309370702,1.79426539369588,0.383777058894827,1.05185491659671,0.282476940051671,1.23963567392708,0.49201281081805,1.7866970618656,0.858977826485483,1.67197800083234,0.542538796405466,0.0222499797389024,0.0489246486920798,0.0222499797389024,0.0457982937593907,3,2.37726277460607e-16,2.0130515353351,0.969546639405782,1.32386212142385,0.477005951548098,1.23090874481628,1.09218698756762,0.351317671424663,0.628259202516573,1.16980729665416,0.547931575830884
"BELGL1B6",10,10,2.57266590862988,0.937105313191411,0.608667011113233,0.677232608840902,1.7096081273552,3.59327198666391,2.20356703716877,0.668330050325016,1.9082705760063,0.717344128748869,1.60132881029673,0.673222652607255,2.76647520263686,0.626817805506284,2.61866261738002,0.623235091187821,0.16623799134325,0.205666550209784,2.76251715522393,0.290921365293936,0.142489706865643,0.251838227794471,2.5408665000996,0.777414187534175,2.43447252225296,0.728741254689107,1.82182459854143,1.05419982216381,0.260722316887688,0.449943415976583,0,1.06280069138217e-16,0.427469120596928,0.860729444050417,2.12212738955846,0.874215716369645,1.91744440405288,0.499239347981027,1.50124765906734,0.668843385940078,0.797020322428926,0.622459452481666,1.1424527259437,0.584752484586892,1.85635723583565,0.730233783881689,0.261231129253678,0.452616318480158,0.73619681880582,1.16950798828679,2.67544011213937,0.563022825846252,2.17704822363742,0.805236963912138,1.78752021665724,0.73015964928916,0.649991591094155,0.784869886917503,0.116317888803118,0.283367064137293,1.10541989682694,1.4790378774235
"BELGL2B1",13,13,6.1935455101714,0.937105313191411,0.50542748324317,0.658539154366742,1.3631392114754,2.3547909321903,2.06359895027426,0.290955151415816,1.74249733454652,0.338807378243205,1.60287162331371,0.486984572070218,2.88089086673193,0.370055068716758,2.58698373451665,0.743992651476245,0.437275801301509,0.489963487784106,2.50007817138279,0.554651723817872,0.226253971724615,0.370144489840762,2.60452505244992,0.703224696730111,2.84640920726325,0.23539044190603,2.29491289705342,0.74739107735217,0.505477339260024,0.708298010269278,0.0349358526365553,0.0669261652824718,0.199583366159293,0.433831670564432,2.64375039813874,0.467157929875929,2.20193771185174,0.432455931542162,1.24100715941455,0.445505571859291,1.21290252996457,0.747207565263165,1.23479388590707,0.471817667317137,1.95253348453281,0.571055975187627,0.125292054631405,0.246465913853163,0.434672514861801,0.782484213191331,2.83551037805687,0.330280270863813,2.25209066004274,0.816052606573005,1.6030897568327,0.624574291433069,0.809132071595436,0.941186698194189,0.241457732412981,0.50492595958362,1.12265292133919,1.33125529848749
"BELGL3A8",6,6,0.228178887480374,0.937105313191411,0.817403981172029,0.72903291035628,1.90654713923204,3.89820416632176,2.36641414919973,0.871784147320718,1.86393670776755,0.796440347082305,1.67690035106091,0.547128271241377,3,2.1279108444116e-16,2.34619448857624,0.94215471200559,0.45220409945745,0.529632794689085,2.54779590054255,0.524426781626657,0.059353372088617,0.110714348962527,2.94064662791138,0.130545844459494,1.93551824393812,0.927995460798832,1.59713165668719,1.11825557730585,0.378072131691388,0.600901507857754,0,1.13113289133288e-15,0,1.42979818096382e-15,2.16550740292347,1.03826509852495,1.8433086343203,0.361461931582926,1.51846040626326,0.829054470369784,1.12139331296674,0.694155737747758,1.16202966158231,0.751378075042813,2.14891487950722,0.647033378115184,0,6.85521160881925e-16,0,1.94673696598623e-15,3,1.28203138358861e-16,1.54361832074442,1.15107327944853,1.53741295682496,0.554481614734663,1.56924838728698,1.17198748467982,0.211905624560459,0.460391724235704,1.117669015009,1.26718665527356
"BELGL3B4",10,10,0.927284195600365,0.937105313191411,0.640188345396997,0.715065064760958,1.42599486368969,2.69533206870642,2.1896695968533,0.590945359161495,1.73865134469963,0.396804504490368,1.57565647403202,0.525451257010238,3,6.07364046567788e-17,2.61879259446028,0.736727665736397,0.420786275263252,0.498912788461454,2.57921372473675,0.494008736975617,0.0161319730824933,0.030203777631424,2.93665487007921,0.133133974149386,2.43984773379572,0.685648893246613,2.20180220475234,0.883625271478938,0.315831747103242,0.514058726125668,0,5.36619606163234e-16,0,7.10670189587409e-16,2.55774287948912,0.59868484026473,2.02595414780892,0.354850300052135,1.13084708624559,0.419788956825891,1.10589182352683,0.561435408876561,1.4450861036837,0.707828496372514,1.83930332597175,0.551828300952124,0,3.53088916183175e-16,0,9.38230711180384e-16,3,8.92535982628016e-17,2.33234579373647,0.881611453695056,1.37319522448031,0.497611621980185,0.73660642373798,0.865065060864101,0.1628704086168,0.375873472337988,1.13229022058985,1.31227148000849
"BELGL4B3",10,10,3.7846256285673,0.937105313191411,0.445488714718544,0.69887987985156,1.12589482464492,2.01154377461642,2.07753106610364,0.285836932035955,1.74464781619423,0.416317753173548,1.56751927335176,0.556275596725083,2.84545984033654,0.456415201693875,2.74035933119062,0.376296425539185,0.195142759764269,0.240784920312224,2.74448607084009,0.312177369074129,0.13883457140498,0.243470943963189,2.63777298362617,0.665580539245128,2.80574314932636,0.289364577462465,2.27801903643116,0.843005527275758,0.231692346623492,0.40989254877147,0,2.35389631041943e-16,0.362227016373827,0.747858733820748,2.58487339604491,0.555343041774602,1.95085279415059,0.321851350527149,1.18238382670802,0.391883314529027,0.95065023897055,0.393633504043648,1.25775684775318,0.493775341980721,1.74161389709335,0.591634225841845,0.187133901810855,0.34209107697116,0.549360918184682,0.940088232007871,2.81888649181309,0.348254807395344,2.52914163720679,0.602270876458158,1.57668928789196,0.716574806563008,0.27508843278465,0.394582638204022,0.0696310608941759,0.178593237871271,1.15520887493797,1.013676726422
"BEY2B1",19,19,23.6434264413123,0.937105313191411,0.645424110149356,0.754740797135297,1.92180451050915,4.12010944331164,2.41898135024392,0.451361799802431,1.71446224515463,1.02312961927984,1.40714170652546,0.518403155317484,2.88825876841274,0.351439813188884,2.66518519503678,0.633851579662041,0.961495843470656,0.89512884211857,2.05183404454417,0.874042380125775,0.485115883321558,0.741963798340617,2.84939301970343,0.303960867148744,1.78130041019841,0.605089831054143,0.85892020240813,0.691339138145968,0.712271960741823,1.05278755977116,0.388006161142052,0.648105625559568,0.11267582933236,0.247647145878123,1.91415100404043,0.908954666837715,1.58164396190323,1.10495201406101,1.09311274191359,0.833428647738066,1.20375050506349,1.20214961842669,2.03937516550564,0.564015571344152,1.26337399920482,0.497638989798494,0.142505133758383,0.291370215848607,0.220564649425449,0.407751334187227,2.86144931937058,0.300872373105508,2.22557159128427,0.864251745099757,1.47116684988789,0.991800717639009,0.575413667523837,0.58580169054401,0.105646966724103,0.260479058085696,1.08914596328966,1.06232781477379
"BEY4B3",13,13,3.70313598935342,0.937105313191411,0.763891217154197,0.814386759654243,1.99323399789935,4.26822592180624,2.39935145258284,0.502510835029756,1.83421135934536,0.914196112541826,1.47305635790202,0.691632645685994,2.89694682460098,0.322959922229035,2.57724851793003,0.776964286730811,1.13769109880139,0.885067236719342,1.75844703069265,0.935061359280615,0.652872536715577,0.858309509696531,2.72410343909976,0.521174403496818,1.76888859712319,0.684386193316292,0.880420107884867,0.556411369028262,0.39383739246124,0.663145699931043,0.35977867278317,0.613714312107097,0.208444972099972,0.455448139767372,1.81613648700064,0.874459439958826,1.74223120242354,0.91659736560802,1.34065922255695,0.784281660894372,0.911605388881577,0.996146082780569,1.76987898962362,0.779565719453322,1.48681720530707,0.740879807207321,0.117758201979299,0.233641000771648,0.372959967602961,0.677238413424485,2.8822417980207,0.243950305074045,2.05950697356361,0.860666691104591,1.51955181854543,0.927351163067504,0.82819281706891,0.862828121558837,0.186207282124443,0.417750767679278,1.07562381184186,1.11826314335843
"CAD3B1",17,17,9.74630037330139,0.937105313191411,0.63798437105177,0.811356424357144,2.06170701498621,4.63399507560763,2.29212800424517,0.685669277886686,1.94795786847201,0.538998672103991,1.46502204557798,0.704180407741443,2.71765495401807,0.729467671581059,2.56330222224345,0.811266063478796,1.64596341184163,0.990953155995515,1.30008755664648,0.96422549031968,0.346179427894901,0.519500464068846,2.61838273587928,0.589589506035588,1.90256705591085,0.795357324692331,1.47425776351218,0.900953553863274,0.138661999968678,0.256340438888202,0.121221035260867,0.225463793792071,0.213409735090245,0.460573146633742,1.64265502506956,0.739680480700907,2.39960878550932,0.591919543101748,1.40804802522891,0.646219476415321,0.369787023448472,0.52949382249136,1.89231367916164,0.853779548689166,1.49626029621323,0.731039687649991,0.213716101954045,0.423909249603667,0.723157864843274,1.15541133526098,2.44448204292538,0.92757026170435,2.12392691501005,0.890943029085292,1.48174010087604,0.759000954298167,0.882012949088416,0.948363659803103,0.189321354426308,0.434897555386232,1.05269409695335,1.01283432618167
"CAD4B2",15,15,10.1012681114368,0.937105313191411,0.541074232177913,0.801269165804936,1.98535214835209,4.21008237005541,2.24945374323566,0.533285746436171,1.97440563145945,0.552718579703507,1.46557230628643,0.833051942131019,2.67752675778063,0.761651240576897,2.54368701444961,0.754687691231346,0.884408009353195,0.746177558121228,1.97546017883187,0.855910497276048,0.314271177806923,0.493910485981374,2.38830760483827,0.939407234944462,2.0197944716911,0.689840598070134,1.23667635293173,0.575639771563808,0.193940851623584,0.351606277804385,0,1.44253899622473e-15,0.499562486810866,0.952982807431472,1.70228386983208,0.80738585297685,2.25461172311488,0.570412321967268,1.59686853131057,0.597993331587334,0.448467600936063,0.564727773306848,1.63804107257724,0.850021695512884,1.46389850923309,0.897161054809937,0.40328144639823,0.599451404767079,0.919096008825724,1.31579124736878,2.60061707339915,0.626744887774373,1.97462357344718,0.658169621308292,1.76943108795261,0.997905103033301,0.844322343393017,0.908930893196149,0.212502597642638,0.461338999346685,1.08691269528544,1.06869948777593
"COL1A2",12,12,6.41758011152378,0.937105313191411,0.601440109665478,0.672568901604937,1.29567000299202,2.24260221305421,2.14890004628986,0.473971597901585,1.6784557563384,0.444272729417585,1.50724119841466,0.537330296122634,2.92243322563066,0.260204674071317,2.73428410871657,0.468606472296995,0.384115423515423,0.452360462654417,2.5888479904382,0.479441148041857,0.111392879897131,0.194097917053757,2.80467751687269,0.388219855223422,2.50951014557454,0.553125679929448,2.07353779560927,0.965799121580216,0.559175737861267,0.881810634839887,0,2.8553519469265e-16,0.0811097581391411,0.185307154148893,2.52887370772199,0.583773096776846,1.90754650998257,0.530349410605574,1.0500430160861,0.366470734787143,1.03759559358697,0.578398082411585,1.62159391846998,0.680851792956279,1.58154674604132,0.543067105758878,0.103743403793993,0.215412243571636,0.171334868909944,0.337901253979857,2.90537194883767,0.207180418670599,2.47070862141203,0.699091534820113,1.41934599812877,0.75344863596755,0.359450653975825,0.457757536725162,0.0647555431809885,0.166958636617367,1.15453200450979,0.825788023615625
"COM1B1",12,12,6.37274608588299,0.937105313191411,0.614940544631791,0.583433490958758,1.1448224052246,2.05736232423919,2.08319729357707,0.30511963575753,1.72677810547058,0.435667103159395,1.58325212257471,0.42984651917605,2.90672642332148,0.296496400393355,2.71003725838747,0.479955016899504,0.330034242381947,0.395778736212912,2.63931359176284,0.428285356931419,0.126032515542096,0.216962936446887,2.81072982063552,0.3785001983328,2.8137427902853,0.276582255038856,2.36530748641958,0.757436407701975,0.375104947529315,0.602233220325681,0,1.40443363164155e-17,0.129167974632679,0.29024446576576,2.64001375186279,0.50461355058798,1.88461472982114,0.455059077272271,1.15200905086154,0.409065871067925,1.15660527654223,0.585329057345006,1.3453199904106,0.522218197521829,1.85957050163648,0.44097949760183,0.118306649087305,0.234583240703753,0.286087032551247,0.526927760351245,2.91271579682385,0.188456776936655,2.50555835860641,0.65212514646962,1.54205967960885,0.684853385804524,0.413449659349654,0.538696073053697,0.117954271872953,0.286821413117515,1.15440935995175,0.990853849336874
"COM1B2",7,7,0.421679633092519,0.937105313191411,0.522252143188062,0.673239871621887,1.26110602708841,2.11905579593242,2.09210592528696,0.355659581474444,1.74448152181613,0.397560524020859,1.50901718178018,0.493281488928761,2.98271901137433,0.0609784322574874,2.7612987934809,0.458145523712442,0.688553583954542,0.73163978298918,2.31144641604546,0.724448147000193,0.0288016477094548,0.0532307026606737,2.86866675474824,0.255990557389361,2.60390503214786,0.500890699091687,2.43373592018577,0.703956491625173,0.212051196378948,0.381958362260561,0,6.73738010497589e-16,0,8.4889940323313e-16,2.52623354425102,0.582724134135946,2.05514675823554,0.396242988233313,1.11667698398672,0.311091874968711,0.854961724616694,0.452897724777131,1.69089923781546,0.714818104404319,1.60930235562904,0.481899574603601,0.0288016477094548,0.0629065015556825,0.0288016477094548,0.0588866862541031,3,4.62183413920473e-17,2.68060522926577,0.508478740731566,1.07967306103562,0.346359430860467,0.346895654674342,0.479892281488687,0.0981846160664237,0.244100057640441,1.15117292408693,0.965659668972485
